Life tables (period 1x10), Males 	Last modified: 29 Apr 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
ITA      1880-1889       91      0.31234  0.27015  0.50     631     171     546     1780   2.82
ITA      1880-1889       92      0.33634  0.28792  0.50     461     133     394     1234   2.68
ITA      1880-1889       93      0.35004  0.29790  0.50     328      98     279      840   2.56
ITA      1880-1889       94      0.37653  0.31687  0.50     230      73     194      561   2.43
ITA      1880-1889       95      0.39525  0.33003  0.50     157      52     131      367   2.33
ITA      1880-1889       96      0.41556  0.34407  0.50     105      36      87      235   2.23
ITA      1880-1889       97      0.43617  0.35808  0.50      69      25      57      148   2.14
ITA      1880-1889       98      0.45701  0.37200  0.50      44      17      36       91   2.05
ITA      1880-1889       99      0.47799  0.38579  0.50      28      11      23       55   1.97
ITA      1880-1889      100      0.49905  0.39939  0.50      17       7      14       33   1.90
ITA      1880-1889      101      0.52012  0.41277  0.50      10       4       8       19   1.83
ITA      1880-1889      102      0.54111  0.42589  0.50       6       3       5       11   1.77
ITA      1880-1889      103      0.56196  0.43870  0.50       3       2       3        6   1.71
ITA      1880-1889      104      0.58260  0.45117  0.50       2       1       2        3   1.66
ITA      1880-1889      105      0.60294  0.46328  0.50       1       0       1        2   1.61
ITA      1880-1889      106      0.62294  0.47499  0.50       1       0       0        1   1.56
ITA      1880-1889      107      0.64253  0.48630  0.50       0       0       0        0   1.52
ITA      1880-1889      108      0.66165  0.49717  0.50       0       0       0        0   1.48
ITA      1880-1889      109      0.68026  0.50761  0.50       0       0       0        0   1.45
ITA      1880-1889      110+     0.69831  1.00000  1.43       0       0       0        0   1.43
ITA      1890-1899        0      0.21219  0.18472  0.30  100000   18472   87054  4046034  40.46
ITA      1890-1899        1      0.06909  0.06678  0.50   81528    5445   78805  3958981  48.56
ITA      1890-1899        2      0.04962  0.04842  0.50   76083    3684   74241  3880175  51.00
ITA      1890-1899        3      0.03342  0.03287  0.50   72399    2380   71210  3805934  52.57
ITA      1890-1899        4      0.02175  0.02151  0.50   70020    1506   69267  3734724  53.34
ITA      1890-1899        5      0.01486  0.01475  0.50   68513    1010   68008  3665458  53.50
ITA      1890-1899        6      0.00992  0.00987  0.50   67503     667   67170  3597449  53.29
ITA      1890-1899        7      0.00620  0.00618  0.50   66836     413   66630  3530280  52.82
ITA      1890-1899        8      0.00379  0.00378  0.50   66424     251   66298  3463650  52.14
ITA      1890-1899        9      0.00282  0.00281  0.50   66172     186   66079  3397352  51.34
ITA      1890-1899       10      0.00309  0.00309  0.50   65986     204   65884  3331273  50.48
ITA      1890-1899       11      0.00354  0.00353  0.50   65782     233   65666  3265388  49.64
ITA      1890-1899       12      0.00390  0.00389  0.50   65550     255   65422  3199722  48.81
ITA      1890-1899       13      0.00416  0.00415  0.50   65295     271   65159  3134300  48.00
ITA      1890-1899       14      0.00430  0.00429  0.50   65024     279   64884  3069141  47.20
ITA      1890-1899       15      0.00439  0.00438  0.50   64745     283   64603  3004256  46.40
ITA      1890-1899       16      0.00458  0.00457  0.50   64461     295   64314  2939653  45.60
ITA      1890-1899       17      0.00495  0.00494  0.50   64166     317   64008  2875340  44.81
ITA      1890-1899       18      0.00549  0.00548  0.50   63850     350   63675  2811332  44.03
ITA      1890-1899       19      0.00624  0.00622  0.50   63500     395   63302  2747657  43.27
ITA      1890-1899       20      0.00716  0.00713  0.50   63105     450   62880  2684355  42.54
ITA      1890-1899       21      0.00792  0.00788  0.50   62655     494   62408  2621475  41.84
ITA      1890-1899       22      0.00834  0.00830  0.50   62161     516   61903  2559067  41.17
ITA      1890-1899       23      0.00840  0.00837  0.50   61645     516   61387  2497165  40.51
ITA      1890-1899       24      0.00811  0.00808  0.50   61129     494   60882  2435778  39.85
ITA      1890-1899       25      0.00753  0.00750  0.50   60635     455   60407  2374896  39.17
ITA      1890-1899       26      0.00703  0.00700  0.50   60180     422   59969  2314489  38.46
ITA      1890-1899       27      0.00669  0.00667  0.50   59758     399   59559  2254520  37.73
ITA      1890-1899       28      0.00653  0.00651  0.50   59360     386   59166  2194961  36.98
ITA      1890-1899       29      0.00656  0.00654  0.50   58973     386   58780  2135795  36.22
ITA      1890-1899       30      0.00675  0.00673  0.50   58588     394   58391  2077014  35.45
ITA      1890-1899       31      0.00694  0.00692  0.50   58194     402   57992  2018623  34.69
ITA      1890-1899       32      0.00708  0.00706  0.50   57791     408   57587  1960631  33.93
ITA      1890-1899       33      0.00718  0.00715  0.50   57383     411   57178  1903044  33.16
ITA      1890-1899       34      0.00723  0.00720  0.50   56973     410   56768  1845866  32.40
ITA      1890-1899       35      0.00724  0.00722  0.50   56562     408   56358  1789098  31.63
ITA      1890-1899       36      0.00734  0.00732  0.50   56154     411   55949  1732740  30.86
ITA      1890-1899       37      0.00756  0.00753  0.50   55743     420   55533  1676791  30.08
ITA      1890-1899       38      0.00790  0.00787  0.50   55323     435   55106  1621257  29.31
ITA      1890-1899       39      0.00837  0.00833  0.50   54888     457   54659  1566152  28.53
ITA      1890-1899       40      0.00894  0.00890  0.50   54431     485   54188  1511492  27.77
ITA      1890-1899       41      0.00946  0.00942  0.50   53946     508   53692  1457304  27.01
ITA      1890-1899       42      0.00988  0.00983  0.50   53438     525   53176  1403611  26.27
ITA      1890-1899       43      0.01023  0.01017  0.50   52913     538   52644  1350436  25.52
ITA      1890-1899       44      0.01048  0.01042  0.50   52374     546   52102  1297792  24.78
ITA      1890-1899       45      0.01068  0.01062  0.50   51829     550   51553  1245691  24.03
ITA      1890-1899       46      0.01106  0.01099  0.50   51278     564   50996  1194137  23.29
ITA      1890-1899       47      0.01167  0.01161  0.50   50714     589   50420  1143141  22.54
ITA      1890-1899       48      0.01250  0.01242  0.50   50126     623   49814  1092721  21.80
ITA      1890-1899       49      0.01355  0.01346  0.50   49503     666   49170  1042906  21.07
ITA      1890-1899       50      0.01480  0.01469  0.50   48837     717   48478   993736  20.35
ITA      1890-1899       51      0.01591  0.01578  0.50   48120     759   47740   945258  19.64
ITA      1890-1899       52      0.01680  0.01666  0.50   47360     789   46966   897518  18.95
ITA      1890-1899       53      0.01756  0.01741  0.50   46571     811   46166   850553  18.26
ITA      1890-1899       54      0.01817  0.01801  0.50   45760     824   45348   804387  17.58
ITA      1890-1899       55      0.01865  0.01848  0.50   44936     830   44521   759039  16.89
ITA      1890-1899       56      0.01948  0.01929  0.50   44106     851   43681   714517  16.20
ITA      1890-1899       57      0.02085  0.02063  0.50   43255     893   42809   670837  15.51
ITA      1890-1899       58      0.02272  0.02246  0.50   42363     952   41887   628028  14.83
ITA      1890-1899       59      0.02518  0.02487  0.50   41411    1030   40896   586141  14.15
ITA      1890-1899       60      0.02830  0.02791  0.50   40381    1127   39818   545245  13.50
ITA      1890-1899       61      0.03165  0.03116  0.50   39254    1223   38643   505427  12.88
ITA      1890-1899       62      0.03504  0.03444  0.50   38031    1310   37376   466784  12.27
ITA      1890-1899       63      0.03869  0.03796  0.50   36721    1394   36025   429408  11.69
ITA      1890-1899       64      0.04272  0.04182  0.50   35328    1478   34589   393384  11.14
ITA      1890-1899       65      0.04701  0.04593  0.50   33850    1555   33073   358795  10.60
ITA      1890-1899       66      0.05160  0.05031  0.50   32295    1625   31483   325722  10.09
ITA      1890-1899       67      0.05644  0.05489  0.50   30671    1684   29829   294239   9.59
ITA      1890-1899       68      0.06109  0.05928  0.50   28987    1718   28128   264410   9.12
ITA      1890-1899       69      0.06546  0.06338  0.50   27269    1728   26405   236282   8.66
ITA      1890-1899       70      0.06997  0.06761  0.50   25540    1727   24677   209878   8.22
ITA      1890-1899       71      0.07440  0.07173  0.50   23814    1708   22960   185201   7.78
ITA      1890-1899       72      0.07884  0.07585  0.50   22106    1677   21267   162241   7.34
ITA      1890-1899       73      0.08433  0.08091  0.50   20429    1653   19602   140974   6.90
ITA      1890-1899       74      0.09084  0.08689  0.50   18776    1631   17960   121371   6.46
ITA      1890-1899       75      0.11135  0.10548  0.50   17144    1808   16240   103411   6.03
ITA      1890-1899       76      0.12495  0.11760  0.50   15336    1804   14434    87171   5.68
ITA      1890-1899       77      0.14092  0.13165  0.50   13533    1782   12642    72736   5.37
ITA      1890-1899       78      0.15881  0.14713  0.50   11751    1729   10887    60095   5.11
ITA      1890-1899       79      0.17911  0.16439  0.50   10022    1648    9198    49208   4.91
ITA      1890-1899       80      0.15898  0.14727  0.50    8375    1233    7758    40010   4.78
ITA      1890-1899       81      0.17258  0.15887  0.50    7141    1135    6574    32252   4.52
ITA      1890-1899       82      0.18668  0.17074  0.50    6007    1026    5494    25678   4.27
ITA      1890-1899       83      0.20103  0.18267  0.50    4981     910    4526    20184   4.05
ITA      1890-1899       84      0.21531  0.19438  0.50    4071     791    3676    15658   3.85
ITA      1890-1899       85      0.22940  0.20579  0.50    3280     675    2942    11982   3.65
ITA      1890-1899       86      0.24421  0.21764  0.50    2605     567    2321     9040   3.47
ITA      1890-1899       87      0.25979  0.22992  0.50    2038     469    1804     6718   3.30
ITA      1890-1899       88      0.27554  0.24218  0.50    1569     380    1379     4915   3.13
ITA      1890-1899       89      0.29334  0.25582  0.50    1189     304    1037     3535   2.97
ITA      1890-1899       90      0.31287  0.27055  0.50     885     239     765     2498   2.82
ITA      1890-1899       91      0.33264  0.28521  0.50     646     184     554     1733   2.68
ITA      1890-1899       92      0.35302  0.30006  0.50     461     138     392     1179   2.56
ITA      1890-1899       93      0.37390  0.31501  0.50     323     102     272      787   2.44
ITA      1890-1899       94      0.39470  0.32964  0.50     221      73     185      515   2.33
ITA      1890-1899       95      0.41587  0.34428  0.50     148      51     123      330   2.22
ITA      1890-1899       96      0.43731  0.35884  0.50      97      35      80      207   2.13
ITA      1890-1899       97      0.45898  0.37331  0.50      62      23      51      127   2.04
ITA      1890-1899       98      0.48080  0.38762  0.50      39      15      32       77   1.96
ITA      1890-1899       99      0.50271  0.40173  0.50      24      10      19       45   1.89
ITA      1890-1899      100      0.52460  0.41559  0.50      14       6      11       26   1.82
ITA      1890-1899      101      0.54639  0.42915  0.50       8       4       7       15   1.75
ITA      1890-1899      102      0.56801  0.44238  0.50       5       2       4        8   1.69
ITA      1890-1899      103      0.58938  0.45523  0.50       3       1       2        4   1.64
ITA      1890-1899      104      0.61041  0.46767  0.50       1       1       1        2   1.59
ITA      1890-1899      105      0.63104  0.47969  0.50       1       0       1        1   1.54
ITA      1890-1899      106      0.65120  0.49125  0.50       0       0       0        1   1.50
ITA      1890-1899      107      0.67083  0.50234  0.50       0       0       0        0   1.46
ITA      1890-1899      108      0.68989  0.51295  0.50       0       0       0        0   1.42
ITA      1890-1899      109      0.70832  0.52307  0.50       0       0       0        0   1.40
ITA      1890-1899      110+     0.72609  1.00000  1.38       0       0       0        0   1.38
ITA      1900-1909        0      0.19311  0.17009  0.30  100000   17009   88079  4358582  43.59
ITA      1900-1909        1      0.06400  0.06201  0.50   82991    5147   80417  4270503  51.46
ITA      1900-1909        2      0.03725  0.03657  0.50   77844    2847   76421  4190085  53.83
ITA      1900-1909        3      0.02351  0.02324  0.50   74997    1743   74126  4113665  54.85
ITA      1900-1909        4      0.01525  0.01514  0.50   73255    1109   72700  4039539  55.14
ITA      1900-1909        5      0.01033  0.01028  0.50   72146     741   71775  3966839  54.98
ITA      1900-1909        6      0.00707  0.00704  0.50   71404     503   71153  3895064  54.55
ITA      1900-1909        7      0.00462  0.00461  0.50   70901     327   70738  3823912  53.93
ITA      1900-1909        8      0.00321  0.00321  0.50   70574     226   70461  3753174  53.18
ITA      1900-1909        9      0.00260  0.00259  0.50   70348     182   70257  3682713  52.35
ITA      1900-1909       10      0.00268  0.00268  0.50   70165     188   70071  3612457  51.48
ITA      1900-1909       11      0.00287  0.00287  0.50   69978     201   69877  3542385  50.62
ITA      1900-1909       12      0.00313  0.00313  0.50   69777     218   69668  3472508  49.77
ITA      1900-1909       13      0.00328  0.00327  0.50   69558     228   69445  3402840  48.92
ITA      1900-1909       14      0.00352  0.00351  0.50   69331     244   69209  3333395  48.08
ITA      1900-1909       15      0.00381  0.00380  0.50   69087     263   68956  3264186  47.25
ITA      1900-1909       16      0.00418  0.00417  0.50   68825     287   68681  3195230  46.43
ITA      1900-1909       17      0.00458  0.00457  0.50   68538     313   68381  3126549  45.62
ITA      1900-1909       18      0.00505  0.00504  0.50   68224     344   68052  3058168  44.83
ITA      1900-1909       19      0.00563  0.00561  0.50   67880     381   67690  2990116  44.05
ITA      1900-1909       20      0.00624  0.00622  0.50   67500     420   67290  2922426  43.30
ITA      1900-1909       21      0.00672  0.00670  0.50   67080     449   66855  2855136  42.56
ITA      1900-1909       22      0.00709  0.00707  0.50   66631     471   66395  2788281  41.85
ITA      1900-1909       23      0.00725  0.00722  0.50   66160     478   65921  2721886  41.14
ITA      1900-1909       24      0.00710  0.00707  0.50   65682     465   65449  2655965  40.44
ITA      1900-1909       25      0.00677  0.00675  0.50   65217     440   64997  2590516  39.72
ITA      1900-1909       26      0.00650  0.00648  0.50   64777     420   64567  2525519  38.99
ITA      1900-1909       27      0.00633  0.00631  0.50   64357     406   64154  2460952  38.24
ITA      1900-1909       28      0.00627  0.00625  0.50   63951     400   63751  2396798  37.48
ITA      1900-1909       29      0.00630  0.00628  0.50   63551     399   63351  2333047  36.71
ITA      1900-1909       30      0.00642  0.00640  0.50   63152     404   62949  2269696  35.94
ITA      1900-1909       31      0.00657  0.00655  0.50   62747     411   62542  2206747  35.17
ITA      1900-1909       32      0.00673  0.00671  0.50   62336     418   62127  2144205  34.40
ITA      1900-1909       33      0.00687  0.00685  0.50   61918     424   61706  2082078  33.63
ITA      1900-1909       34      0.00696  0.00693  0.50   61494     426   61281  2020373  32.85
ITA      1900-1909       35      0.00702  0.00699  0.50   61067     427   60854  1959092  32.08
ITA      1900-1909       36      0.00713  0.00711  0.50   60640     431   60425  1898238  31.30
ITA      1900-1909       37      0.00734  0.00732  0.50   60209     441   59989  1837813  30.52
ITA      1900-1909       38      0.00766  0.00764  0.50   59769     456   59541  1777824  29.75
ITA      1900-1909       39      0.00805  0.00801  0.50   59312     475   59075  1718284  28.97
ITA      1900-1909       40      0.00846  0.00843  0.50   58837     496   58589  1659209  28.20
ITA      1900-1909       41      0.00889  0.00885  0.50   58341     516   58083  1600620  27.44
ITA      1900-1909       42      0.00925  0.00921  0.50   57825     533   57559  1542537  26.68
ITA      1900-1909       43      0.00957  0.00953  0.50   57293     546   57020  1484978  25.92
ITA      1900-1909       44      0.00984  0.00979  0.50   56747     556   56469  1427958  25.16
ITA      1900-1909       45      0.01010  0.01005  0.50   56191     565   55909  1371489  24.41
ITA      1900-1909       46      0.01047  0.01041  0.50   55626     579   55337  1315581  23.65
ITA      1900-1909       47      0.01104  0.01098  0.50   55047     604   54745  1260244  22.89
ITA      1900-1909       48      0.01183  0.01177  0.50   54443     641   54122  1205499  22.14
ITA      1900-1909       49      0.01284  0.01276  0.50   53802     687   53459  1151377  21.40
ITA      1900-1909       50      0.01399  0.01389  0.50   53116     738   52747  1097918  20.67
ITA      1900-1909       51      0.01510  0.01498  0.50   52378     785   51986  1045171  19.95
ITA      1900-1909       52      0.01602  0.01589  0.50   51593     820   51183   993185  19.25
ITA      1900-1909       53      0.01672  0.01658  0.50   50773     842   50352   942002  18.55
ITA      1900-1909       54      0.01726  0.01711  0.50   49931     854   49504   891650  17.86
ITA      1900-1909       55      0.01773  0.01757  0.50   49077     862   48646   842146  17.16
ITA      1900-1909       56      0.01855  0.01838  0.50   48215     886   47772   793500  16.46
ITA      1900-1909       57      0.01989  0.01970  0.50   47328     932   46862   745728  15.76
ITA      1900-1909       58      0.02179  0.02156  0.50   46396    1000   45896   698866  15.06
ITA      1900-1909       59      0.02434  0.02404  0.50   45396    1092   44850   652970  14.38
ITA      1900-1909       60      0.02743  0.02706  0.50   44305    1199   43705   608120  13.73
ITA      1900-1909       61      0.03064  0.03018  0.50   43106    1301   42455   564415  13.09
ITA      1900-1909       62      0.03377  0.03321  0.50   41805    1388   41111   521959  12.49
ITA      1900-1909       63      0.03674  0.03608  0.50   40417    1458   39688   480849  11.90
ITA      1900-1909       64      0.03940  0.03864  0.50   38958    1505   38206   441161  11.32
ITA      1900-1909       65      0.04205  0.04118  0.50   37453    1542   36682   402955  10.76
ITA      1900-1909       66      0.04535  0.04434  0.50   35911    1592   35115   366273  10.20
ITA      1900-1909       67      0.04955  0.04835  0.50   34318    1659   33489   331159   9.65
ITA      1900-1909       68      0.05474  0.05328  0.50   32659    1740   31789   297670   9.11
ITA      1900-1909       69      0.06114  0.05932  0.50   30919    1834   30002   265881   8.60
ITA      1900-1909       70      0.06882  0.06653  0.50   29085    1935   28117   235879   8.11
ITA      1900-1909       71      0.07701  0.07415  0.50   27150    2013   26143   207762   7.65
ITA      1900-1909       72      0.08516  0.08168  0.50   25137    2053   24110   181618   7.23
ITA      1900-1909       73      0.09316  0.08901  0.50   23083    2055   22056   157508   6.82
ITA      1900-1909       74      0.10045  0.09564  0.50   21029    2011   20023   135452   6.44
ITA      1900-1909       75      0.10995  0.10422  0.50   19017    1982   18026   115429   6.07
ITA      1900-1909       76      0.11840  0.11178  0.50   17035    1904   16083    97403   5.72
ITA      1900-1909       77      0.12856  0.12079  0.50   15131    1828   14217    81320   5.37
ITA      1900-1909       78      0.14149  0.13214  0.50   13303    1758   12424    67103   5.04
ITA      1900-1909       79      0.15766  0.14614  0.50   11546    1687   10702    54678   4.74
ITA      1900-1909       80      0.16167  0.14958  0.50    9858    1475    9121    43976   4.46
ITA      1900-1909       81      0.18071  0.16573  0.50    8384    1389    7689    34855   4.16
ITA      1900-1909       82      0.20198  0.18345  0.50    6994    1283    6353    27166   3.88
ITA      1900-1909       83      0.22484  0.20212  0.50    5711    1154    5134    20814   3.64
ITA      1900-1909       84      0.24670  0.21961  0.50    4557    1001    4056    15680   3.44
ITA      1900-1909       85      0.26362  0.23292  0.50    3556     828    3142    11623   3.27
ITA      1900-1909       86      0.27813  0.24417  0.50    2728     666    2395     8481   3.11
ITA      1900-1909       87      0.29342  0.25588  0.50    2062     528    1798     6087   2.95
ITA      1900-1909       88      0.30996  0.26837  0.50    1534     412    1328     4289   2.80
ITA      1900-1909       89      0.32624  0.28049  0.50    1122     315     965     2960   2.64
ITA      1900-1909       90      0.36676  0.30993  0.50     808     250     682     1995   2.47
ITA      1900-1909       91      0.39383  0.32904  0.50     557     183     466     1313   2.36
ITA      1900-1909       92      0.41084  0.34083  0.50     374     127     310      847   2.27
ITA      1900-1909       93      0.41483  0.34357  0.50     246      85     204      537   2.18
ITA      1900-1909       94      0.42041  0.34739  0.50     162      56     134      333   2.06
ITA      1900-1909       95      0.49715  0.39817  0.50     106      42      85      199   1.89
ITA      1900-1909       96      0.52362  0.41498  0.50      64      26      50      115   1.80
ITA      1900-1909       97      0.54996  0.43135  0.50      37      16      29       64   1.73
ITA      1900-1909       98      0.57602  0.44722  0.50      21       9      16       35   1.66
ITA      1900-1909       99      0.60167  0.46252  0.50      12       5       9       19   1.60
ITA      1900-1909      100      0.62677  0.47721  0.50       6       3       5       10   1.54
ITA      1900-1909      101      0.65120  0.49125  0.50       3       2       2        5   1.49
ITA      1900-1909      102      0.67486  0.50460  0.50       2       1       1        2   1.44
ITA      1900-1909      103      0.69767  0.51724  0.50       1       0       1        1   1.40
ITA      1900-1909      104      0.71954  0.52916  0.50       0       0       0        1   1.36
ITA      1900-1909      105      0.74042  0.54037  0.50       0       0       0        0   1.32
ITA      1900-1909      106      0.76026  0.55086  0.50       0       0       0        0   1.29
ITA      1900-1909      107      0.77903  0.56065  0.50       0       0       0        0   1.26
ITA      1900-1909      108      0.79673  0.56976  0.50       0       0       0        0   1.24
ITA      1900-1909      109      0.81335  0.57821  0.50       0       0       0        0   1.22
ITA      1900-1909      110+     0.82891  1.00000  1.21       0       0       0        0   1.21
ITA      1910-1919        0      0.16972  0.15168  0.30  100000   15168   89370  3868051  38.68
ITA      1910-1919        1      0.06805  0.06581  0.50   84832    5583   82041  3778681  44.54
ITA      1910-1919        2      0.03025  0.02980  0.50   79249    2361   78069  3696641  46.65
ITA      1910-1919        3      0.01761  0.01745  0.50   76888    1342   76217  3618572  47.06
ITA      1910-1919        4      0.01219  0.01212  0.50   75546     916   75088  3542355  46.89
ITA      1910-1919        5      0.00861  0.00857  0.50   74630     640   74310  3467267  46.46
ITA      1910-1919        6      0.00682  0.00680  0.50   73990     503   73739  3392957  45.86
ITA      1910-1919        7      0.00544  0.00543  0.50   73487     399   73288  3319218  45.17
ITA      1910-1919        8      0.00467  0.00466  0.50   73088     341   72918  3245930  44.41
ITA      1910-1919        9      0.00409  0.00408  0.50   72748     297   72599  3173012  43.62
ITA      1910-1919       10      0.00382  0.00381  0.50   72451     276   72313  3100412  42.79
ITA      1910-1919       11      0.00347  0.00346  0.50   72175     250   72050  3028100  41.96
ITA      1910-1919       12      0.00352  0.00351  0.50   71925     253   71798  2956050  41.10
ITA      1910-1919       13      0.00330  0.00329  0.50   71672     236   71554  2884252  40.24
ITA      1910-1919       14      0.00382  0.00381  0.50   71436     272   71300  2812698  39.37
ITA      1910-1919       15      0.00452  0.00451  0.50   71164     321   71003  2741398  38.52
ITA      1910-1919       16      0.00520  0.00518  0.50   70843     367   70659  2670394  37.69
ITA      1910-1919       17      0.00590  0.00588  0.50   70476     415   70268  2599735  36.89
ITA      1910-1919       18      0.01562  0.01550  0.50   70061    1086   69518  2529467  36.10
ITA      1910-1919       19      0.02232  0.02208  0.50   68975    1523   68214  2459948  35.66
ITA      1910-1919       20      0.02701  0.02665  0.50   67453    1798   66554  2391735  35.46
ITA      1910-1919       21      0.02898  0.02856  0.50   65655    1875   64717  2325181  35.42
ITA      1910-1919       22      0.02905  0.02864  0.50   63780    1827   62866  2260464  35.44
ITA      1910-1919       23      0.02784  0.02746  0.50   61953    1701   61102  2197597  35.47
ITA      1910-1919       24      0.02588  0.02554  0.50   60252    1539   59482  2136495  35.46
ITA      1910-1919       25      0.02381  0.02353  0.50   58713    1381   58022  2077013  35.38
ITA      1910-1919       26      0.02199  0.02175  0.50   57331    1247   56708  2018991  35.22
ITA      1910-1919       27      0.02040  0.02019  0.50   56084    1132   55518  1962283  34.99
ITA      1910-1919       28      0.01903  0.01885  0.50   54952    1036   54434  1906764  34.70
ITA      1910-1919       29      0.01786  0.01771  0.50   53916     955   53439  1852330  34.36
ITA      1910-1919       30      0.01681  0.01667  0.50   52962     883   52520  1798891  33.97
ITA      1910-1919       31      0.01585  0.01573  0.50   52079     819   51669  1746371  33.53
ITA      1910-1919       32      0.01496  0.01485  0.50   51260     761   50879  1694702  33.06
ITA      1910-1919       33      0.01404  0.01394  0.50   50498     704   50146  1643823  32.55
ITA      1910-1919       34      0.01315  0.01307  0.50   49794     651   49469  1593677  32.01
ITA      1910-1919       35      0.01238  0.01231  0.50   49144     605   48841  1544208  31.42
ITA      1910-1919       36      0.01180  0.01174  0.50   48539     570   48254  1495367  30.81
ITA      1910-1919       37      0.01139  0.01133  0.50   47969     543   47697  1447113  30.17
ITA      1910-1919       38      0.01111  0.01105  0.50   47426     524   47164  1399415  29.51
ITA      1910-1919       39      0.01098  0.01092  0.50   46902     512   46646  1352252  28.83
ITA      1910-1919       40      0.01102  0.01096  0.50   46390     509   46135  1305606  28.14
ITA      1910-1919       41      0.01111  0.01105  0.50   45881     507   45628  1259471  27.45
ITA      1910-1919       42      0.01121  0.01115  0.50   45374     506   45121  1213843  26.75
ITA      1910-1919       43      0.01131  0.01125  0.50   44868     505   44616  1168722  26.05
ITA      1910-1919       44      0.01138  0.01131  0.50   44364     502   44113  1124106  25.34
ITA      1910-1919       45      0.01140  0.01134  0.50   43862     497   43613  1079993  24.62
ITA      1910-1919       46      0.01156  0.01149  0.50   43365     498   43115  1036380  23.90
ITA      1910-1919       47      0.01188  0.01181  0.50   42866     506   42613   993265  23.17
ITA      1910-1919       48      0.01237  0.01230  0.50   42360     521   42099   950652  22.44
ITA      1910-1919       49      0.01302  0.01294  0.50   41839     541   41568   908552  21.72
ITA      1910-1919       50      0.01380  0.01370  0.50   41297     566   41015   866984  20.99
ITA      1910-1919       51      0.01454  0.01444  0.50   40732     588   40438   825970  20.28
ITA      1910-1919       52      0.01524  0.01512  0.50   40144     607   39840   785532  19.57
ITA      1910-1919       53      0.01590  0.01577  0.50   39537     624   39225   745692  18.86
ITA      1910-1919       54      0.01654  0.01640  0.50   38913     638   38594   706467  18.16
ITA      1910-1919       55      0.01718  0.01703  0.50   38275     652   37949   667873  17.45
ITA      1910-1919       56      0.01810  0.01794  0.50   37623     675   37285   629925  16.74
ITA      1910-1919       57      0.01942  0.01923  0.50   36948     710   36593   592639  16.04
ITA      1910-1919       58      0.02118  0.02096  0.50   36237     759   35858   556046  15.34
ITA      1910-1919       59      0.02343  0.02316  0.50   35478     822   35067   520189  14.66
ITA      1910-1919       60      0.02606  0.02572  0.50   34656     891   34211   485122  14.00
ITA      1910-1919       61      0.02874  0.02833  0.50   33765     957   33287   450911  13.35
ITA      1910-1919       62      0.03146  0.03097  0.50   32808    1016   32300   417624  12.73
ITA      1910-1919       63      0.03411  0.03354  0.50   31792    1066   31259   385324  12.12
ITA      1910-1919       64      0.03661  0.03595  0.50   30726    1105   30173   354065  11.52
ITA      1910-1919       65      0.03913  0.03838  0.50   29621    1137   29053   323892  10.93
ITA      1910-1919       66      0.04229  0.04142  0.50   28484    1180   27894   294839  10.35
ITA      1910-1919       67      0.04632  0.04528  0.50   27304    1236   26686   266945   9.78
ITA      1910-1919       68      0.05144  0.05015  0.50   26068    1307   25414   240258   9.22
ITA      1910-1919       69      0.05782  0.05619  0.50   24761    1391   24065   214844   8.68
ITA      1910-1919       70      0.06545  0.06337  0.50   23369    1481   22629   190779   8.16
ITA      1910-1919       71      0.07362  0.07100  0.50   21888    1554   21111   168150   7.68
ITA      1910-1919       72      0.08214  0.07890  0.50   20334    1604   19532   147038   7.23
ITA      1910-1919       73      0.09098  0.08702  0.50   18730    1630   17915   127506   6.81
ITA      1910-1919       74      0.09980  0.09506  0.50   17100    1626   16287   109591   6.41
ITA      1910-1919       75      0.10869  0.10308  0.50   15475    1595   14677    93304   6.03
ITA      1910-1919       76      0.11865  0.11200  0.50   13879    1555   13102    78627   5.67
ITA      1910-1919       77      0.12977  0.12186  0.50   12325    1502   11574    65525   5.32
ITA      1910-1919       78      0.14267  0.13317  0.50   10823    1441   10102    53951   4.98
ITA      1910-1919       79      0.15822  0.14662  0.50    9382    1376    8694    43849   4.67
ITA      1910-1919       80      0.16718  0.15428  0.50    8006    1235    7388    35155   4.39
ITA      1910-1919       81      0.18601  0.17018  0.50    6771    1152    6195    27766   4.10
ITA      1910-1919       82      0.20662  0.18728  0.50    5619    1052    5093    21571   3.84
ITA      1910-1919       83      0.22852  0.20509  0.50    4566     937    4098    16479   3.61
ITA      1910-1919       84      0.24971  0.22199  0.50    3630     806    3227    12381   3.41
ITA      1910-1919       85      0.26731  0.23579  0.50    2824     666    2491     9154   3.24
ITA      1910-1919       86      0.28377  0.24851  0.50    2158     536    1890     6663   3.09
ITA      1910-1919       87      0.30044  0.26120  0.50    1622     424    1410     4773   2.94
ITA      1910-1919       88      0.31712  0.27372  0.50    1198     328    1034     3363   2.81
ITA      1910-1919       89      0.33495  0.28690  0.50     870     250     745     2328   2.68
ITA      1910-1919       90      0.35683  0.30280  0.50     621     188     527     1583   2.55
ITA      1910-1919       91      0.37662  0.31694  0.50     433     137     364     1056   2.44
ITA      1910-1919       92      0.39074  0.32688  0.50     296      97     247      692   2.34
ITA      1910-1919       93      0.39786  0.33184  0.50     199      66     166      445   2.24
ITA      1910-1919       94      0.40631  0.33770  0.50     133      45     110      279   2.10
ITA      1910-1919       95      0.48946  0.39322  0.50      88      35      71      169   1.92
